name	appos	cc	clf	comp	comp:aux	comp:cleft	comp:obj	comp:obl	comp:pred	compound	compound:prt	compound:redup	compound:svc	conj	conj:appos	conj:coord	conj:dicto	conj:emb	conj:obj	det	det:num	discourse	dislocated	flat	flat:foreign	flat:name	goeswith	list	mod	mod:appos	mod:emph	mod:num	mod:periph	mod:poss	orphan	parataxis	parataxis:conj	parataxis:discourse	parataxis:dislocated	parataxis:insert	parataxis:obj	parataxis:parenth	punct	reparandum	subj	udep	unk	vocative	total
Sanskrit	1.57031	0.26158	0	-0.94335	-0.38095	0	-0.85919	-0.96489	-1.33127	-1.26829	0	0	0	2.29692	0	0	0	1.85507	0	-1.52304	0	-1.30801	-4.0	1.3557	0	0	0	0	-1.18638	0	0	0	0	0	-0.50407	3.35981	0	0	0	0	0	0	2.91282	0	-1.512	-1.52358	0.96552	-1.31662	-0.8354320019923624
Slovak	3.58983	-1.90827	0	0.98294	0.6087	0	1.17834	0.11436	1.15889	-2.4	0	0	0	4.45127	0	0	0	3.41176	0	-1.22436	0	-1.28261	0	1.25253	0	0	0	0	-0.31839	0	0	0	0	0	2.96875	3.52308	0	0	0	0	0	0	3.47177	0	-0.71609	0.02993	-0.53708	1.58824	0.935681777907025
Slovenian	2.85833	-2.01493	0	1.42668	2.09978	0	1.25368	-1.05504	1.9586	0	0	0	0	4.36861	0	0	0	4.71429	0	-1.30838	0	-0.8446	0.22807	1.06311	0	0	1.16667	0	-0.29906	0	0	0	0	0	-0.90244	7.61772	0	0	0	0	0	0	5.16687	-2.3785	-0.2543	-0.00805	-1.74278	-0.275	1.1903430233253443
NorthSami	2.25	1.21125	0	1.14512	1.38199	0	0.91685	1.57143	1.53411	-2.25	0	0	0	3.416	0	0	0	2.35484	0	-0.88128	0	0.73704	0	0.99225	0	0	0	0	0.04439	0	0	0	0	0	0	6.26852	0	0	0	0	0	0	4.61115	0	-0.51659	1.45987	1.66667	-1.1875	1.3721993762421116
SkoltSami	2.57143	-2.17895	0	0.7459	1.23256	0	0.62963	-0.66667	0.93939	0	0	0	0	3.65169	0	0	0	2.95455	0	-1.19048	0	-1.6	-3.0	-0.5	0	0	1.0	0	-1.07738	0	0	0	0	0	1.0	6.0	0	0	0	0	0	0	3.29242	-1.75	-1.05147	0.22642	0.4	-0.71429	0.9610310435931307
Soi	0	0	0	0.5	2.0	0	0.36364	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	-2.07143	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	-1.5	-2.8	0	0	-0.47457593220338984
Albanian	4.0	-1.30556	0	1.18049	1.0	0	1.29487	0.91667	0.6	1.0	0	0	0	3.52381	0	0	0	0	0	-0.99275	0	0	0	1.25	0	0	0	0	1.06701	0	0	0	0	0	1.0	0	0	0	0	0	0	0	7.58824	0	-1.85714	0.84211	-0.5	0	1.164012624179944
Serbian	3.26584	-1.60586	0	1.45686	1.1708	0	1.49386	1.56731	1.73154	-2.0	0	0	0	4.93304	0	0	0	4.0	0	-1.29024	0	-2.68802	0	1.3714	0	0	0	5.72727	-0.01035	0	0	0	0	0	0.90698	8.87408	0	0	0	0	0	0	6.05664	0	-1.41299	0.9747	-0.6703	-3.0	1.4641229901831851
Swedish	5.09853	-1.82083	0	1.80247	1.77934	0	1.78533	2.10469	1.88978	1.13584	0	0	0	5.04868	0	0	0	4.74537	0	-1.62972	0	-2.71429	-2.07713	1.03399	0	0	0	2.2	-0.11287	0	0	0	0	0	2.17647	11.79445	0	0	0	0	0	0	7.3258	-12.25	-0.98994	1.35667	0.44702	0.73913	1.5992223722848924
SwedishSign	2.33333	-1.85714	1.11111	1.06383	1.12	0	0.96992	1.93333	0.93333	0.96842	0	0	0	2.10798	0	0	0	2.0	0	-0.20312	0	1.5	0	1.5	0	0	0	0	0.35519	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	-1.5	-0.63462	0.68852	-0.05556	1.0	0.9620464759036144
Tamil	0	-0.13333	0	-1.6927	-1.01301	0	-1.76779	-3.51892	-12.0	-0.41026	0	0	0	3.95	0	0	0	2.66667	0	-1.04878	0	0	0	0	0	0	0	0	-2.11188	0	0	0	0	0	0	0.8	0	0	0	0	0	0	-0.78814	0	-2.97504	-3.21099	-1.375	-2.0	-1.8438288531562455
Telugu	1.0	-0.92308	2.0	-1.50815	0	0	-1.42492	-2.3	0	-1.03046	0	0	0	1.94231	0	0	0	0	0	-0.98065	0	0.0	-3.0	1.09091	0	0	0	-3.0	-1.3913	0	0	0	0	0	-1.0	1.28571	0	0	0	0	0	0	0.82116	0	-2.04113	-1.58565	1.0	-1.30769	-0.9329121403030818
Thai	1.59669	-2.55399	2.89879	1.04238	0.42913	0	1.05156	2.38049	1.09731	1.45073	0	0	0	5.67372	0	0	0	4.0	0	0.6707	0	5.31034	-2.5	1.20316	0	0	1.0	0	1.59533	0	0	0	0	0	0	10.2	0	0	0	0	0	0	2.12132	-4.0	-3.02069	1.4499	1.43738	-4.0	1.0146843337900022
Tagalog	0	-1.54545	0	1.00635	2.0	0	0.98384	2.5	1.0	0.09091	0	0	0	3.33333	0	0	0	0	0	-1.30556	0	1.5	0	1.14286	0	0	0	0	0.20918	0	0	0	0	0	0	5.18182	0	0	0	0	0	0	5.17949	0	1.74286	1.86335	1.07143	0.0	1.548011348816436
Tupinambá	2.33333	0	0	-1.5	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	-0.125	0	0	0	0	0	0	6.0	0	0	0	0	0	0	3.375	0	-2.25	2.0	3.25	0	0.44594581081081075
Turkish	2.62812	-3.24539	-1.68939	-1.60492	-0.97399	0	-1.68425	-2.12798	-1.11353	0.86052	0	0	0	4.63245	0	0	0	4.92264	0	-1.18967	0	-3.13884	8.02703	1.39648	0	0	1.0	1.07317	-2.07026	0	0	0	0	0	-2.51064	3.93836	0	0	0	0	0	0	-0.87557	0	-4.48196	-3.02621	0.39674	-2.62887	-1.4883350213372546
Uyghur	-1.656	-5.33333	0	-1.4156	-0.86553	0	-1.61587	-1.84211	-1.00156	-1.16352	0	0	0	3.83803	0	0	0	2.18182	0	-1.26551	0	-5.88048	-1.92308	1.5	0	0	2.0	0	-2.47775	0	0	0	0	0	3.75	-7.95309	0	0	0	0	0	0	0.9333	-4.0	-4.63885	-2.80703	-0.72115	-3.73585	-1.67366448790062
Ukrainian	3.73647	-2.43932	0	1.39676	0.57312	0	1.45232	0.66808	0.88556	-0.16252	0	0	0	5.17187	0	0	0	4.52521	0	-1.2549	0	-1.41225	2.36842	1.87418	0	0	1.0	5.0	-0.12436	0	0	0	0	0	-0.42578	6.83445	0	0	0	0	0	0	3.00792	-8.0	-1.61958	0.14775	0.5343	-0.95098	1.0889304114529184
Urdu	0	-6.43587	0	-0.52996	-0.94591	0	-0.27315	-5.34168	-1.48962	-1.38837	0	0	0	7.14583	0	0	0	6.01786	0	-1.16057	0	0	2.67733	1.5	0	0	0	0	-2.16711	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00546	0	-7.35207	-4.27062	0.92383	-5.53333	-1.215592277600998
Vietnamese	3.46429	-1.3568	0	1.46918	0.70068	0	1.36501	2.72417	1.50321	0.67636	0	0	0	3.96176	0	0	0	3.45455	0	-0.03179	0	0.08497	0	0	0	0	0	5.0	-0.53486	0	0	0	0	0	0	6.25828	0	0	0	0	0	0	4.7693	0	-2.35448	-0.05812	1.23514	-3.0	1.1863555667760668
Warlpiri	0	0	0	0.33636	1.7234	0	-0.82353	-0.16667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48214	0	-0.7931	-0.26667	0	0	0.7289954471544716
Wolof	4.08389	-2.22385	0	1.12621	0.80885	0	1.26165	1.52193	0.20706	0.92837	0	0	0	4.98615	0	0	0	4.0	0	0.29955	0	-3.48936	-5.39787	1.37724	0	0	0	0	0.90345	0	0	0	0	0	0.54545	8.74757	0	0	0	0	0	0	4.85448	0	-1.65828	0.8756	1.00957	0	1.170511338764548
Yoruba	5.0	-1.46857	0	1.4408	1.08571	0	1.46648	2.86842	0.88889	1.77885	0	0	0	5.7904	0	0	0	5.57895	0	-0.42857	0	0.0	0	1.90909	0	0	1.0	0	0.77287	0	0	0	0	0	1.0	12.14062	0	0	0	0	0	0	4.27738	0	-1.9585	1.57447	-0.27132	1.6	1.422881649050695
Cantonese	3.12766	-2.31646	1.00472	2.0787	0.93365	0	2.15008	4.04255	2.72321	-0.03023	0	0	0	4.28832	0	0	0	2.78947	0	-1.86742	0	1.54393	-5.26667	1.03704	0	0	0	0	-2.4303	0	0	0	0	0	0	10.45455	0	0	0	0	0	0	3.62587	-5.02439	-2.2469	-2.9955	1.24607	-3.51562	1.0282122396135263
Chinese	2.57967	-2.19878	-2.38822	2.50204	0.73503	0	2.80467	-3.29662	4.42784	-1.06019	0	0	0	3.59863	0	0	0	2.78528	0	-2.04073	0	3.54857	2.72	1.19596	0	0	0	0	-2.51789	0	0	0	0	0	2.5	14.30075	0	0	0	0	0	0	3.38896	0.07692	-3.83683	-4.983	0.93421	-4.38462	0.49575886802121255
Czech	4.43644	-1.9065	0	1.30156	1.93158	0	1.45503	0.15475	1.49479	0.69316	0	0	0	5.23967	0	0	0	4.92395	0	-1.28108	0	-1.47368	0	1.91469	0	0	0	0	-0.02573	0	0	0	0	0	6.97898	3.57889	0	0	0	0	0	0	4.83817	0	-0.88885	0.07207	0.10561	-1.3445	1.2583279324954613
German	2.57245	-2.26338	0	1.86232	4.80691	0	1.27799	2.64919	1.57697	6.06131	0	0	0	5.02683	0	0	0	4.05037	0	-1.40049	0	-0.64516	0	1.41402	0	0	1.5	0	0.13132	0	0	0	0	0	1.53933	12.11204	0	0	0	0	0	0	5.42066	-1.0	-1.67906	-1.29452	-2.54019	2.52381	1.1247069528885607
Japanese	4.0	-19.02429	0	-0.99629	-0.85415	0	-1.05151	-2.5	-0.86412	-1.03285	0	0	0	0	0	0	0	0	0	-1.27295	0	-4.24645	-13.49918	0	0	0	0	0	-5.16006	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11089	-2.05882	-7.12342	-4.0453	-2.16344	0	-1.7436474113414366
Russian	2.39698	-2.60047	0	1.52833	0.84484	0	1.63739	0.47498	0.79333	-1.39819	0	0	0	5.19178	0	0	0	4.37006	0	-1.18016	0	-0.81186	-4.07692	1.15393	0	0	1.22857	7.01389	-0.22068	0	0	0	0	0	0.27723	1.51709	0	0	0	0	0	0	3.51366	6.75	-1.52827	-0.09648	1.19015	-1.52381	1.0672821091256293
