name	appos	cc	clf	comp	comp:aux	comp:cleft	comp:obj	comp:obl	comp:pred	compound	compound:prt	compound:redup	compound:svc	conj	conj:appos	conj:coord	conj:dicto	conj:emb	conj:obj	det	det:num	discourse	dislocated	flat	flat:foreign	flat:name	goeswith	list	mod	mod:appos	mod:emph	mod:num	mod:periph	mod:poss	orphan	parataxis	parataxis:conj	parataxis:discourse	parataxis:dislocated	parataxis:insert	parataxis:obj	parataxis:parenth	punct	reparandum	subj	udep	unk	vocative	total
Maltese	0.00315	0.02842	0.0	0.2154	0.02321	0.0	0.1595	0.01725	0.01543	0.004	0.0	0.0	0.0	0.03244	0.0	0.0	0.0	0.00119	0.0	0.07351	0.0	0.00581	0.00019	0.01357	0.0	0.0	9e-05	0.00443	0.13152	0.0	0.0	0.0	0.0	0.0	4e-05	0.00344	0.0	0.0	0.0	0.0	0.0	0.0	0.08802	2e-05	0.04581	0.08436	0.04854	0.00065	53724
Mundurukú	0.01569	0.00392	0.00392	0.18039	0.0	0.0	0.18039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01176	0.0	0.0	0.0	0.0	0.0	0.0	0.1098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08627	0.0	0.09412	0.27451	0.03922	0.0	255
Erzya	0.00587	0.01964	0.0	0.12527	0.02635	0.0	0.08853	0.00322	0.00717	0.01264	0.0	0.0	0.0	0.0623	0.0	0.0	0.0	0.00248	0.0	0.01721	0.0	0.00666	0.00051	0.00203	0.0	0.0	0.0	0.0	0.17611	0.0	0.0	0.0	0.0	0.0	0.00164	0.00965	0.0	0.0	0.0	0.0	0.0	0.0	0.23146	6e-05	0.09136	0.10021	0.00587	0.00378	17722
Dutch	0.01118	0.01893	0.0	0.19053	0.0239	0.0	0.14266	0.00631	0.01765	0.00752	0.0	0.0	0.0	0.02508	0.0	0.0	0.0	0.00032	0.0	0.09835	0.0	0.0	0.0	0.03109	0.0	0.0	0.0	0.0	0.13183	0.0	0.0	0.0	0.0	0.0	0.00036	0.0092	0.0	0.0	0.0	0.0	0.0	0.0	0.10563	0.0	0.06796	0.09186	0.01965	0.0	352946
Norwegian	0.00268	0.02978	0.0	0.22467	0.02572	0.0	0.16824	0.00432	0.02639	0.00833	0.0	0.0	0.0	0.03157	0.0	0.0	0.0	0.00098	0.0	0.03658	0.0	0.0049	0.0	0.01555	0.0	0.0	0.0	0.0	0.13644	0.0	0.0	0.0	0.0	0.0	0.00054	0.00459	0.0	0.0	0.0	0.0	0.0	0.0	0.09926	0.00166	0.08094	0.08641	0.01045	0.0	805984
Nayini	0.0	0.01163	0.0	0.2093	0.01163	0.0	0.19767	0.0	0.0	0.03488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01163	0.0	0.0	0.0	0.0	0.22093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11628	0.0	0.10465	0.0814	0.0	0.0	86
Livvi	0.00462	0.04099	0.0	0.1276	0.02021	0.0	0.08776	0.00173	0.0179	0.00289	0.0	0.0	0.0	0.06813	0.0	0.0	0.0	0.00231	0.0	0.00751	0.0	0.00231	0.0	0.00635	0.0	0.0	0.00173	0.0	0.18995	0.0	0.0	0.0	0.0	0.0	0.00866	0.02714	0.0	0.0	0.0	0.0	0.0	0.0	0.20266	0.0	0.0843	0.08718	0.00751	0.00058	1732
OldEastSlavic	0.02305	0.08022	0.0	0.20736	0.00439	0.0	0.16646	0.02404	0.01247	0.00026	0.0	0.0	0.0	0.05584	0.0	0.0	0.0	0.00254	0.0	0.02669	0.0	0.022	0.00245	0.00798	0.0	0.0	1e-05	0.0	0.16307	0.0	0.0	0.0	0.0	0.0	0.00333	0.00226	0.0	0.0	0.0	0.0	0.0	0.0	0.02203	0.0	0.06062	0.09051	0.01563	0.00678	205303
OldTurkish	0.0042	0.0042	0.0	0.14706	0.03361	0.0	0.08824	0.0	0.02521	0.02941	0.0	0.0	0.0	0.05042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15126	0.0	0.0	0.0	0.0	0.0	0.0	0.0042	0.0	0.0	0.0	0.0	0.0	0.0	0.34454	0.0	0.07143	0.04202	0.0	0.0042	238
Naija	0.0	0.00516	0.0	0.20724	0.04848	0.00768	0.11581	0.01338	0.02189	0.0149	0.00199	0.00314	0.00553	0.02021	0.00094	0.01059	0.00867	0.0	1e-05	0.03064	0.00256	0.02177	0.00809	0.00649	0.00089	0.0	0.0	0.0	0.09898	0.00026	0.00701	0.0004	0.01401	0.01033	9e-05	0.01107	0.00526	0.00083	0.00039	3e-05	0.00391	0.00066	0.21562	0.0	0.07328	0.00026	0.00039	0.00118	183803
Polish	0.00433	0.02479	0.0	0.21209	0.01477	0.0	0.15566	0.03204	0.00963	0.0	0.0	0.0	0.0	0.03386	0.0	0.0	0.0	0.00133	0.0	0.01669	0.0	0.00025	0.0	0.00721	0.0	0.0	0.0	0.00047	0.17485	0.0	0.0	0.0	0.0	0.0	0.00014	0.00765	0.0	0.0	0.0	0.0	0.0	0.0	0.14803	0.0	0.05635	0.0746	0.02445	0.00081	583532
Portuguese	0.01365	0.01986	0.0	0.20783	0.01154	0.0	0.17994	0.00463	0.01171	0.00058	0.0	0.0	0.0	0.02511	0.0	0.0	0.0	0.00042	0.0	0.12434	0.0	0.00023	1e-05	0.01902	0.0	0.0	0.0	1e-05	0.10122	0.0	0.0	0.0	0.0	0.0	2e-05	0.00285	0.0	0.0	0.0	0.0	0.0	0.0	0.10769	0.0	0.04482	0.11698	0.00749	2e-05	692934
HindiEnglish	0.00036	0.0149	0.0	0.24365	0.05916	0.0	0.14952	0.00729	0.02769	0.03407	0.0	0.0	0.0	0.01793	0.0	0.0	0.0	0.00027	0.0	0.02953	0.0	0.01641	0.0	0.00556	0.0	0.0	0.0	0.0	0.16161	0.0	0.0	0.0	0.0	0.0	0.00054	0.00227	0.0	0.0	0.0	0.0	0.0	0.0	0.08579	0.0	0.07515	0.05998	0.00227	0.00605	33080
TurkishGerman	0.00234	0.03271	0.0	0.15628	0.021	0.0	0.10989	0.00535	0.02005	0.00892	0.0	0.0	0.0	0.04051	0.0	0.0	0.0	0.00569	0.0	0.04029	0.0	0.05211	0.00265	0.0012	0.0	0.0	0.0	0.0	0.22557	0.0	0.0	0.0	0.0	0.0	0.00061	0.02523	0.0	0.0	0.0	0.0	0.0	0.0	0.08817	0.01377	0.07752	0.06112	0.00778	0.00123	35864
Romanian	0.00536	0.03836	0.0	0.22184	0.02854	0.0	0.16277	0.0145	0.01417	0.00035	0.0	0.0	0.0	0.04036	0.0	0.0	0.0	0.0019	0.0	0.03715	0.0	0.00079	0.0	0.00202	0.0	0.0	0.0001	1e-05	0.1498	0.0	0.0	0.0	0.0	0.0	0.00019	0.00534	0.0	0.0	0.0	0.0	0.0	0.0	0.1142	0.0	0.04851	0.08375	0.02779	0.0022	1152187
Sanskrit	0.00425	0.02221	0.0	0.17642	0.0007	0.0	0.12522	0.02364	0.02686	0.00136	0.0	0.0	0.0	0.0614	0.0	0.0	0.0	0.00229	0.0	0.02666	0.0	0.03234	3e-05	0.00495	0.0	0.0	0.0	0.0	0.26279	0.0	0.0	0.0	0.0	0.0	0.00817	0.00711	0.0	0.0	0.0	0.0	0.0	0.0	0.00648	0.0	0.12316	0.0704	0.00096	0.01259	30115
Slovak	0.00245	0.02744	0.0	0.20843	0.01777	0.0	0.14946	0.02441	0.01496	4e-05	0.0	0.0	0.0	0.03368	0.0	0.0	0.0	0.00042	0.0	0.02163	0.0	0.00038	0.0	0.00082	0.0	0.0	0.0	0.0	0.17941	0.0	0.0	0.0	0.0	0.0	0.00106	0.00054	0.0	0.0	0.0	0.0	0.0	0.0	0.15895	0.0	0.06254	0.06664	0.02868	0.00028	120355
Slovenian	0.00235	0.02888	0.0	0.22046	0.04101	0.0	0.15668	0.00419	0.01859	0.0	0.0	0.0	0.0	0.03038	0.0	0.0	0.0	0.00038	0.0	0.01971	0.0	0.01167	0.00028	0.00505	0.0	0.0	3e-05	0.0	0.19503	0.0	0.0	0.0	0.0	0.0	0.0002	0.01439	0.0	0.0	0.0	0.0	0.0	0.0	0.09831	0.00333	0.04618	0.08521	0.0173	0.00039	204027
NorthSami	0.00237	0.03532	0.0	0.17179	0.04801	0.0	0.09644	0.00024	0.02709	0.00195	0.0	0.0	0.0	0.03051	0.0	0.0	0.0	0.00108	0.0	0.00764	0.0	0.00941	0.0	0.0045	0.0	0.0	0.0	0.0	0.1956	0.0	0.0	0.0	0.0	0.0	0.0	0.0113	0.0	0.0	0.0	0.0	0.0	0.0	0.14445	0.0	0.11663	0.0947	0.00042	0.00056	28681
SkoltSami	0.00462	0.06275	0.0	0.16116	0.0284	0.0	0.107	0.00396	0.0218	0.0	0.0	0.0	0.0	0.11757	0.0	0.0	0.0	0.01453	0.0	0.01387	0.0	0.01982	0.00066	0.00132	0.0	0.0	0.00066	0.0	0.11096	0.0	0.0	0.0	0.0	0.0	0.00462	0.00462	0.0	0.0	0.0	0.0	0.0	0.0	0.18296	0.00264	0.08983	0.03501	0.00661	0.00462	1514
Soi	0.0	0.0	0.0	0.20339	0.01695	0.0	0.18644	0.0	0.0	0.01695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01695	0.0	0.0	0.0	0.0	0.23729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13559	0.0	0.10169	0.08475	0.0	0.0	59
Albanian	0.00094	0.03374	0.0	0.19213	0.01593	0.0	0.1462	0.01125	0.01874	0.00187	0.0	0.0	0.0	0.03936	0.0	0.0	0.0	0.0	0.0	0.12933	0.0	0.0	0.0	0.00375	0.0	0.0	0.0	0.0	0.18182	0.0	0.0	0.0	0.0	0.0	0.00094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07966	0.0	0.0656	0.07123	0.0075	0.0	1067
Serbian	0.00616	0.02605	0.0	0.20808	0.038	0.0	0.14655	0.00618	0.01735	3e-05	0.0	0.0	0.0	0.03244	0.0	0.0	0.0	0.00039	0.0	0.01608	0.0	0.00411	0.0	0.02444	0.0	0.0	0.0	9e-05	0.17867	0.0	0.0	0.0	0.0	0.0	0.00036	0.01038	0.0	0.0	0.0	0.0	0.0	0.0	0.10472	0.0	0.06597	0.09761	0.01634	1e-05	117859
Swedish	0.00385	0.03065	0.0	0.21293	0.02183	0.0	0.16641	0.0056	0.0191	0.00872	0.0	0.0	0.0	0.03693	0.0	0.0	0.0	0.00087	0.0	0.04312	0.0	0.00102	0.00152	0.00309	0.0	0.0	0.0	2e-05	0.16456	0.0	0.0	0.0	0.0	0.0	0.00021	0.00466	0.0	0.0	0.0	0.0	0.0	0.0	0.09041	2e-05	0.08276	0.08534	0.01602	0.00037	247504
SwedishSign	0.00181	0.00422	0.01627	0.11325	0.01506	0.0	0.08012	0.00904	0.00904	0.05723	0.0	0.0	0.0	0.25663	0.0	0.0	0.0	0.03916	0.0	0.03855	0.0	0.02771	0.0	0.0012	0.0	0.0	0.0	0.0	0.11024	0.0	0.0	0.0	0.0	0.0	0.0006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00964	0.1253	0.07349	0.01084	0.0006	1660
Tamil	0.0	0.00783	0.0	0.17676	0.05163	0.0	0.11118	0.0138	0.00015	0.00291	0.0	0.0	0.0	0.01791	0.0	0.0	0.0	0.00022	0.0	0.01224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31077	0.0	0.0	0.0	0.0	0.0	0.0	0.00037	0.0	0.0	0.0	0.0	0.0	0.0	0.11446	0.0	0.0867	0.0923	0.0006	0.00015	13402
Telugu	0.00034	0.00221	0.00017	0.12532	0.0	0.0	0.1134	0.01192	0.0	0.03354	0.0	0.0	0.0	0.00885	0.0	0.0	0.0	0.0	0.0	0.02639	0.0	0.00494	0.00017	0.00187	0.0	0.0	0.0	0.00034	0.14098	0.0	0.0	0.0	0.0	0.0	0.00068	0.00477	0.0	0.0	0.0	0.0	0.0	0.0	0.24945	0.0	0.19871	0.07356	0.00017	0.00221	5873
Thai	0.01272	0.02245	0.00868	0.25032	0.03569	0.0	0.18326	0.0144	0.01697	0.06773	0.0	0.0	0.0	0.02325	0.0	0.0	0.0	0.00067	0.0	0.01451	0.0	0.00102	7e-05	0.01781	0.0	0.0	0.00014	0.0	0.1533	0.0	0.0	0.0	0.0	0.0	0.0	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.00955	4e-05	0.06112	0.08729	0.01879	4e-05	28467
Tagalog	0.0	0.00983	0.0	0.28138	0.00089	0.0	0.27646	0.00357	0.00045	0.00983	0.0	0.0	0.0	0.00938	0.0	0.0	0.0	0.0	0.0	0.01608	0.0	0.00179	0.0	0.00313	0.0	0.0	0.0	0.0	0.08754	0.0	0.0	0.0	0.0	0.0	0.0	0.00491	0.0	0.0	0.0	0.0	0.0	0.0	0.12193	0.0	0.09379	0.07191	0.00625	0.00089	2239
Tupinambá	0.04054	0.0	0.0	0.08108	0.0	0.0	0.08108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06757	0.0	0.0	0.0	0.0	0.0	0.0	0.43243	0.0	0.0	0.0	0.0	0.0	0.0	0.01351	0.0	0.0	0.0	0.0	0.0	0.0	0.10811	0.0	0.05405	0.06757	0.05405	0.0	74
Turkish	0.00144	0.02096	0.00059	0.12144	0.00501	0.0	0.10042	0.00302	0.01299	0.03482	0.0	0.0	0.0	0.05271	0.0	0.0	0.0	0.00157	0.0	0.03883	0.0	0.00272	0.00017	0.01507	0.0	0.0	3e-05	0.00018	0.25922	0.0	0.0	0.0	0.0	0.0	0.00021	0.00131	0.0	0.0	0.0	0.0	0.0	0.0	0.15843	0.0	0.07166	0.09592	0.00083	0.00044	222381
Uyghur	0.00299	0.01616	0.0	0.11939	0.01958	0.0	0.08356	0.00091	0.01534	0.04947	0.0	0.0	0.0	0.02379	0.0	0.0	0.0	0.00026	0.0	0.022	0.0	0.00601	0.00031	0.00129	0.0	0.0	2e-05	0.0	0.26674	0.0	0.0	0.0	0.0	0.0	0.00019	0.00969	0.0	0.0	0.0	0.0	0.0	0.0	0.18696	2e-05	0.09352	0.07554	0.00498	0.00127	41779
Ukrainian	0.00618	0.03499	0.0	0.16191	0.00184	0.0	0.14837	0.00344	0.00826	0.0038	0.0	0.0	0.0	0.0459	0.0	0.0	0.0	0.00173	0.0	0.02447	0.0	0.01674	0.00014	0.01554	0.0	0.0	4e-05	0.00013	0.19673	0.0	0.0	0.0	0.0	0.0	0.00186	0.01195	0.0	0.0	0.0	0.0	0.0	0.0	0.16808	1e-05	0.05986	0.0838	0.0035	0.00074	137537
Urdu	0.0	0.01838	0.0	0.26874	0.04826	0.0	0.20643	0.00505	0.009	0.10002	0.0	0.0	0.0	0.02141	0.0	0.0	0.0	0.00062	0.0	0.01338	0.0	0.0	0.00189	2e-05	0.0	0.0	0.0	0.0	0.10965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03826	0.0	0.04018	0.10572	0.01291	8e-05	181959
Vietnamese	0.00163	0.03228	0.0	0.20791	0.01142	0.0	0.15594	0.01936	0.02119	0.06877	0.0	0.0	0.0	0.02997	0.0	0.0	0.0	0.00064	0.0	0.03055	0.0	0.00594	0.0	0.0	0.0	0.0	0.0	0.00014	0.1298	0.0	0.0	0.0	0.0	0.0	0.0	0.0088	0.0	0.0	0.0	0.0	0.0	0.0	0.12248	0.0	0.07073	0.04544	0.03692	0.0001	51493
Warlpiri	0.0	0.0	0.0	0.2981	0.12737	0.0	0.13821	0.03252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15176	0.0	0.15718	0.04065	0.0	0.0	369
Wolof	0.00534	0.02448	0.0	0.24444	0.0591	0.0	0.15336	0.02082	0.01115	0.0065	0.0	0.0	0.0	0.03361	0.0	0.0	0.0	0.00084	0.0	0.05619	0.0	0.00084	0.01683	0.01101	0.0	0.0	0.0	0.0	0.1159	0.0	0.0	0.0	0.0	0.0	0.0002	0.00738	0.0	0.0	0.0	0.0	0.0	0.0	0.09524	0.0	0.08467	0.04836	0.00374	0.0	55850
Yoruba	0.00206	0.03425	0.0	0.22069	0.03425	0.0	0.17371	0.00744	0.00528	0.03053	0.0	0.0	0.0	0.03876	0.0	0.0	0.0	0.00372	0.0	0.02672	0.0	0.00078	0.0	0.00108	0.0	0.0	0.00059	0.0	0.12194	0.0	0.0	0.0	0.0	0.0	0.0002	0.00626	0.0	0.0	0.0	0.0	0.0	0.0	0.10902	0.0	0.09669	0.0598	0.02525	0.00098	10218
Cantonese	0.00303	0.00509	0.01366	0.16451	0.02718	0.0	0.12103	0.00908	0.00721	0.02557	0.0	0.0	0.0	0.0353	0.0	0.0	0.0	0.00367	0.0	0.02866	0.0	0.09604	0.00097	0.00174	0.0	0.0	0.0	0.0	0.15433	0.0	0.0	0.0	0.0	0.0	0.0	0.00921	0.0	0.0	0.0	0.0	0.0	0.0	0.17578	0.01056	0.06235	0.0286	0.0123	0.00412	15525
Chinese	0.0091	0.01197	0.01545	0.17272	0.01802	0.0	0.13575	0.00592	0.01303	0.04071	0.0	0.0	0.0	0.0225	0.0	0.0	0.0	0.00049	0.0	0.01236	0.0	0.00275	0.00045	0.0102	0.0	0.0	0.0	0.0	0.24759	0.0	0.0	0.0	0.0	0.0	1e-05	0.01492	0.0	0.0	0.0	0.0	0.0	0.0	0.12048	4e-05	0.07149	0.02675	0.04715	0.00016	329803
Czech	0.0041	0.03344	0	0.19229	0.01227	0	0.14226	0.02037	0.0144	0.00112	0	0	0	0.04247	0	0	0	0.00174	0	0.01858	0	0.00031	0	0.01015	0	0	0	0	0.22805	0	0	0	0	0	0.00248	0.00107	0	0	0	0	0	0	0.12359	0	0.05555	0.07481	0.02079	0.00016	2590611
German	0.01208	0.01971	0	0.19188	0.02871	0	0.14839	0.00596	0.00882	0.00549	0	0	0	0.02497	0	0	0	0.0008	0	0.1066	0	1e-05	0	0.02318	0	0	0.0	0	0.15862	0	0	0	0	0	2e-05	0.00391	0	0	0	0	0	0	0.10086	1e-05	0.06468	0.09141	0.0039	0.0	4391651
Japanese	2e-05	0.00324	0	0.29219	0.06993	0	0.20713	0.00031	0.01482	0.09669	0	0	0	0	0	0	0	0	0	0.00358	0	0.00021	0.00092	0	0	0	0	0	0.09277	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08401	1e-05	0.0282	0.08855	0.01743	0	2005954
Russian	0.00861	0.03174	0	0.15496	0.00428	0	0.13771	0.00806	0.0049	0.00085	0	0	0	0.04254	0	0	0	0.00033	0	0.02047	0	0.00109	2e-05	0.00805	0	0	5e-05	0.00025	0.21659	0	0	0	0	0	0.001	0.01786	0	0	0	0	0	0	0.16303	0.0	0.06865	0.09963	0.00912	0.00022	1437994
