name	appos	cc	clf	comp	comp:aux	comp:cleft	comp:obj	comp:obl	comp:pred	compound	compound:prt	compound:redup	compound:svc	conj	conj:appos	conj:coord	conj:dicto	conj:emb	conj:obj	det	det:num	discourse	dislocated	flat	flat:foreign	flat:name	goeswith	list	mod	mod:appos	mod:emph	mod:num	mod:periph	mod:poss	orphan	parataxis	parataxis:conj	parataxis:discourse	parataxis:dislocated	parataxis:insert	parataxis:obj	parataxis:parenth	punct	reparandum	subj	udep	unk	vocative	total
Dutch	100.0	0.583570252880443	0	84.54034440710228	91.0039113428944	0	87.51961232150305	70.85765603951505	56.604076392232386	62.60836788541274	0	0	0	99.9774062358789	0	0	0	100.0	0	0.02016651781855896	0	0	0	100.0	0	0	0	0	32.08682570384698	0	0	0	0	0	69.04761904761905	86.29926108374384	0	0	0	0	0	0	61.82135193133047	0	32.73295809881176	69.35842072794571	89.60196134987021	0	61.39919421101245
Norwegian	100.0	0.8122969257685578	0	97.05097831309332	98.08490110950314	0	97.19460751054604	91.57561817136285	96.02312790861656	89.56068503350707	0	0	0	99.9803497740224	0	0	0	100.0	0	1.7297517297517297	0	23.353596757852078	0	100.0	0	0	0	0	39.85013685923959	0	0	0	0	0	100.0	88.0064829821718	0	0	0	0	0	0	66.38417019787252	4.7050037341299475	27.37821515067905	87.94296708977083	17.899988122104762	0	72.1283549053083
Nayini	0	0.0	0	72.22222222222223	100.0	0	70.58823529411765	0	0	33.333333333333336	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	31.57894736842105	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0.0	0.0	0	0	51.16279069767442
Livvi	100.0	0.0	0	72.39819004524887	97.14285714285714	0	65.13157894736842	100.0	77.41935483870968	40.0	0	0	0	100.0	0	0	0	100.0	0	0.0	0	0.0	0	100.0	0	0	100.0	0	21.580547112462007	0	0	0	0	0	46.666666666666664	100.0	0	0	0	0	0	0	47.863247863247864	0	24.65753424657534	56.95364238410596	84.61538461538461	100.0	51.558891454965355
OldEastSlavic	99.9366152545954	40.52216150576806	0	83.29888189420276	62.042175360710324	0	87.47293263884825	74.20988654781199	52.59664193674346	0.0	0	0	0	99.96510816468947	0	0	0	100.0	0	39.02171929184158	0	22.913438122647776	11.155378486055778	100.0	0	0	100.0	0	43.25527211900352	0	0	0	0	0	67.64275256222548	82.79569892473118	0	0	0	0	0	0	37.74878372401592	0	43.869516310461194	70.18780605930151	91.617326269866	51.18619698058951	67.39843061231448
OldTurkish	100.0	0.0	0	17.142857142857142	25.0	0	19.047619047619047	0	0.0	0.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	75.60975609756098	0	11.764705882352942	0.0	0	100.0	38.23529411764706
Naija	0	0.1053740779768177	0	99.96587209912843	100.0	100.0	99.96241661185756	99.95934959349593	99.90059642147118	71.52245345016429	100.0	100.0	100.0	100.0	100.0	100.0	100.0	0	100.0	0.24862369028591724	0.2127659574468085	8.847788052986754	2.6899798251513114	100.0	100.0	0	0	0	42.747210465563676	100.0	98.99068322981367	97.26027397260275	0.6601941747572816	0.0	88.23529411764706	90.41769041769042	99.8965873836608	18.42105263157895	7.042253521126761	100.0	99.86072423398329	97.52066115702479	50.061820292195506	0	0.6236543173212562	100.0	88.73239436619718	12.903225806451612	66.49292993041463
Polish	100.0	0.9816799170411338	0	88.8675220581106	37.4144133689219	0	95.06330507541561	84.27639319713339	82.89731268909058	0	0	0	0	100.0	0	0	0	100.0	0	5.718098757827739	0	18.91891891891892	0	99.90487514863258	0	0	0	11.397058823529411	45.444566410537874	0	0	0	0	0	48.80952380952381	28.750559785042544	0	0	0	0	0	0	60.4681585070791	0	28.904230406617803	76.61099496887132	85.18466605928937	63.191489361702125	69.1002378618482
Portuguese	99.92597292724196	1.206044754431851	0	96.62384556628012	99.47473736868434	0	96.95154227419278	84.80224229212084	93.45817420229149	99.75062344139651	0	0	0	99.93678887484197	0	0	0	100.0	0	0.5930688702676354	0	10.897435897435898	20.0	99.99241101920012	0	0	100.0	100.0	58.371589062188136	0	0	0	0	0	88.23529411764706	73.62025316455696	0	0	0	0	0	0	60.97426963280622	0.0	13.080019320560297	91.03638001011583	75.15886770652801	52.94117647058823	70.62620682489242
HindiEnglish	16.666666666666668	0.6085192697768763	0	40.992555831265506	21.10373019928462	0	46.097856854023455	66.39004149377594	49.23580786026201	8.606921029281278	0	0	0	99.49409780775717	0	0	0	100.0	0	0.1023541453428864	0	86.1878453038674	0	98.91304347826087	0	0	0	0	33.46427235316124	0	0	0	0	0	94.44444444444444	98.66666666666667	0	0	0	0	0	0	75.82804792107117	0	6.436041834271923	32.86290322580645	38.666666666666664	34.0	38.999395405078594
TurkishGerman	100.0	2.3870417732310316	0	54.46922390722569	68.39309428950864	0	52.44861710225831	66.66666666666667	47.70514603616134	32.1875	0	0	0	100.0	0	0	0	100.0	0	0.3460207612456747	0	25.25414660246121	81.05263157894737	100.0	0	0	0	0	38.51668726823239	0	0	0	0	0	45.45454545454545	84.5303867403315	0	0	0	0	0	0	69.79759645793801	4.65587044534413	25.25179856115108	23.312043795620436	61.64874551971326	50.0	44.90017845192951
Romanian	100.0	0.5384859043395629	100.0	88.16100408457096	96.03454567570856	0	91.33381321816097	50.224403087786484	85.69678407350689	66.33165829145729	0	0	0	99.9763440860215	0	0	0	99.95423340961098	0	16.774901887497663	0	14.994487320837926	0	99.95700773860705	0	0	100.0	90.9090909090909	67.07859700351096	0	0	0	0	0	80.09049773755656	81.17283950617283	0	0	0	0	0	0	50.86525965389614	100.0	33.84086883398042	83.14644004560058	48.53547339495378	47.8689818468824	71.12499967453199
Sanskrit	100.0	76.83109118086696	0	23.715415019762847	28.571428571428573	0	25.51047467515248	27.528089887640448	11.866501854140914	0.0	0	0	0	99.18875067604111	0	0	0	100.0	0	7.970112079701121	0	41.478439425051334	0.0	100.0	0	0	0	0	24.462977002779883	0	0	0	0	0	30.48780487804878	82.71028037383178	0	0	0	0	0	0	96.92307692307692	0	21.865732003235372	16.9811320754717	96.55172413793103	35.09234828496042	31.183795450772042
Slovak	100.0	0.8477141992128369	0	81.20066969624492	58.01776531089294	0	87.89748721369801	60.959836623553436	82.44444444444444	0.0	0	0	0	100.0	0	0	0	100.0	0	1.9592777564348829	0	21.73913043478261	0	100.0	0	0	0	0	34.36298800537211	0	0	0	0	0	100.0	66.15384615384616	0	0	0	0	0	0	68.85520125457397	0	36.28271555732696	68.54114713216957	41.51216685979143	70.58823529411765	62.923850276266045
Slovenian	100.0	0.4412014254199898	0	88.9261894175189	93.57074569789675	0	89.02896827879623	39.11007025761124	89.0295358649789	0	0	0	0	100.0	0	0	0	100.0	0	0.07460830639144492	0	29.06341873162537	57.89473684210526	99.70873786407768	0	0	100.0	0	37.643244873341374	0	0	0	0	0	29.26829268292683	87.49574105621805	0	0	0	0	0	0	55.454182869677936	3.976435935198822	47.42092973890894	69.93558035200736	27.45042492917847	45.0	66.10987761423733
NorthSami	100.0	81.14511352418559	0	83.33671605439416	98.18445896877269	0	73.35502530730297	100.0	92.4066924066924	1.7857142857142858	0	0	0	100.0	0	0	0	100.0	0	6.8493150684931505	0	89.25925925925925	0	96.89922480620154	0	0	0	0	38.23529411764706	0	0	0	0	0	0	91.9753086419753	0	0	0	0	0	0	85.2039584841902	0	25.291479820627803	68.15169366715759	100.0	31.25	66.51441720999965
SkoltSami	100.0	0.0	0	70.08196721311475	95.34883720930233	0	63.58024691358025	50.0	72.72727272727273	0	0	0	0	100.0	0	0	0	100.0	0	0.0	0	20.0	0.0	50.0	0	0	100.0	0	26.19047619047619	0	0	0	0	0	85.71428571428571	100.0	0	0	0	0	0	0	54.151624548736464	50.0	11.029411764705882	49.056603773584904	60.0	57.142857142857146	53.96301188903567
Soi	0	0	0	66.66666666666667	100.0	0	63.63636363636363	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	21.428571428571427	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0.0	0.0	0	0	47.45762711864407
Albanian	100.0	0.0	0	96.58536585365853	100.0	0	99.35897435897436	91.66666666666667	75.0	100.0	0	0	0	100.0	0	0	0	0	0	1.4492753623188406	0	0	0	100.0	0	0	0	0	78.8659793814433	0	0	0	0	0	100.0	0	0	0	0	0	0	0	84.70588235294117	0	17.142857142857142	82.89473684210526	25.0	0	70.29053420805998
Serbian	100.0	0.5211726384364821	0	91.11074865437938	67.82764009823622	0	97.2325150532654	99.86263736263736	87.28606356968216	66.66666666666667	0	0	0	100.0	0	0	0	100.0	0	0.2638522427440633	0	28.71900826446281	0	99.86115931968067	0	0	0	100.0	39.15376578972362	0	0	0	0	0	62.7906976744186	85.44562551103843	0	0	0	0	0	0	57.51904067412089	0	34.636655948553056	83.64916550764951	43.769470404984425	0.0	69.49660187172809
Swedish	100.0	1.8061964403427817	0	97.05893514477629	99.83339503887449	0	97.13751578129552	97.9783393501805	92.9342077427544	93.09225776541493	0	0	0	99.7921452795099	0	0	0	100.0	0	0.0843249320715825	0	9.920634920634921	35.90425531914894	99.47712418300654	0	0	0	100.0	33.8260207714405	0	0	0	0	0	94.11764705882354	97.31136166522116	0	0	0	0	0	0	72.63585984983911	0.0	25.36125756688147	88.32552194290584	75.0	52.17391304347826	70.20048160837804
SwedishSign	100.0	0.0	96.29629629629629	86.70212765957447	96.0	0	84.21052631578948	93.33333333333333	86.66666666666667	74.73684210526316	0	0	0	100.0	0	0	0	100.0	0	37.5	0	60.869565217391305	0	100.0	0	0	0	0	45.90163934426229	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0.0	20.192307692307693	76.22950819672131	55.55555555555556	100.0	72.40963855421687
Tamil	0	55.23809523809524	0	0.5909666525960321	0.8670520231213873	0	0.4697986577181208	0.5405405405405406	0.0	30.76923076923077	0	0	0	100.0	0	0	0	100.0	0	0.6097560975609756	0	0	0	0	0	0	0	0	6.866746698679472	0	0	0	0	0	0	80.0	0	0	0	0	0	0	76.79269882659713	0	1.6351118760757315	0.4042037186742118	50.0	0.0	13.714370989404566
Telugu	100.0	38.46153846153846	100.0	1.358695652173913	0	0	1.2012012012012012	2.857142857142857	0	0.0	0	0	0	100.0	0	0	0	0	0	3.870967741935484	0	75.86206896551724	0.0	100.0	0	0	0	0.0	3.0193236714975846	0	0	0	0	0	25.0	64.28571428571429	0	0	0	0	0	0	92.42320819112628	0	0.2570694087403599	2.5462962962962963	100.0	0.0	26.085475906691638
Thai	100.0	0.4694835680751174	100.0	94.06399101880437	79.23228346456693	0	96.31972397929844	98.53658536585365	97.10144927536231	99.63692946058092	0	0	0	100.0	0	0	0	100.0	0	58.83777239709443	0	100.0	0.0	100.0	0	0	100.0	0	78.52887259395051	0	0	0	0	0	0	100.0	0	0	0	0	0	0	47.4264705882353	0.0	0.28735632183908044	89.37625754527163	99.4392523364486	0.0	83.33157691361927
Tagalog	0	0.0	0	86.19047619047619	100.0	0	85.94507269789983	100.0	100.0	54.54545454545455	0	0	0	95.23809523809524	0	0	0	0	0	2.7777777777777777	0	100.0	0	100.0	0	0	0	0	51.53061224489796	0	0	0	0	0	0	100.0	0	0	0	0	0	0	89.01098901098901	0	93.33333333333333	94.40993788819875	100.0	50.0	82.5368468066101
Tupinambá	100.0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0.0	100.0	100.0	0	43.24324324324324
Turkish	100.0	2.8957528957528957	0.0	2.873329136890436	3.6771300448430493	0	2.933142268595226	4.315476190476191	1.7653167185877465	88.67364070773601	0	0	0	99.04445013224128	0	0	0	99.42693409742121	0	0.20842982862436313	0	32.892561983471076	89.1891891891892	100.0	0	0	100.0	97.5609756097561	6.350941105039466	0	0	0	0	0	44.680851063829785	78.42465753424658	0	0	0	0	0	0	66.016689373297	0	3.9221838719799185	2.8596877783507573	84.78260869565217	37.11340206185567	23.866247566114012
Uyghur	21.6	1.3333333333333333	0	3.949478748997594	3.667481662591687	0	3.9816671440847893	5.2631578947368425	4.056162246489859	0.6289308176100629	0	0	0	99.49698189134809	0	0	0	100.0	0	0.1088139281828074	0	8.764940239043824	69.23076923076923	100.0	0	0	100.0	0	0.8883704235463029	0	0	0	0	0	75.0	2.4691358024691357	0	0	0	0	0	0	93.17628984765075	0.0	3.6856923470693626	0.5703422053231939	62.5	22.641509433962263	22.085258144043657
Ukrainian	100.0	0.0	0	91.10382611819651	64.42687747035573	0	92.51690679211997	72.51585623678648	79.40140845070422	42.829827915869984	0	0	0	100.0	0	0	0	100.0	0	2.703505644682115	0	22.15464813205908	78.94736842105263	100.0	0	0	100.0	100.0	39.49294108951142	0	0	0	0	0	46.875	84.54047474132685	0	0	0	0	0	0	48.271834580611674	0.0	26.806753309850603	73.77234079472497	80.04158004158005	54.90196078431372	62.15127565673237
Urdu	0	0.29895366218236175	0	10.644171779141104	2.4143036100671904	0	13.258079974442255	0.8705114254624592	0.3052503052503053	0.8022418814220561	0	0	0	99.30680359435173	0	0	0	97.32142857142857	0	0.0	0	0	91.56976744186046	100.0	0	0	0	0	9.829081249060197	0	0	0	0	0	0	0	0	0	0	0	0	0	86.66858210027294	0	0.8070031459444672	2.6719342932889742	71.48936170212765	13.333333333333334	13.800361619925368
Vietnamese	98.80952380952381	22.924187725631768	0	94.47973099196712	85.54421768707483	0	94.79452054794521	97.89368104312939	93.85884509624198	73.36910477266309	0	0	0	99.67595593000648	0	0	0	100.0	0	47.806738715829624	0	50.0	0	0	0	0	0	100.0	40.36505086774387	0	0	0	0	0	0	86.75496688741723	0	0	0	0	0	0	71.93594418899636	0	5.161998901702361	75.85470085470085	95.2656496580747	40.0	72.20204688015846
Warlpiri	0	0	0	51.81818181818182	91.48936170212765	0	17.647058823529413	41.666666666666664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	13.793103448275861	33.333333333333336	0	0	53.65853658536585
Wolof	100.0	0.07315288953913679	0	84.15616759449165	74.06846410178734	0	87.65907764156451	94.84092863284609	69.5024077046549	90.35812672176309	0	0	0	100.0	0	0	0	100.0	0	57.680050987890375	0	12.76595744680851	4.361702127659575	100.0	0	0	0	0	79.66939595241773	0	0	0	0	0	63.63636363636363	96.60194174757281	0	0	0	0	0	0	45.57247602932882	0	9.113977585113131	80.63680118474639	98.08612440191388	0	69.47358997314234
Yoruba	100.0	1.1428571428571428	0	91.39689578713968	92.0	0	91.6056338028169	82.89473684210526	92.5925925925926	93.26923076923077	0	0	0	100.0	0	0	0	100.0	0	30.036630036630036	0	62.5	0	100.0	0	0	100.0	0	72.63242375601926	0	0	0	0	0	100.0	100.0	0	0	0	0	0	0	44.88330341113106	0	4.757085020242915	89.52536824877251	47.286821705426355	70.0	70.17028772753963
Cantonese	100.0	2.5316455696202533	99.52830188679245	82.96789350039154	68.72037914691943	0	84.14050026609898	97.16312056737588	99.10714285714286	55.91939546599496	0	0	0	99.45255474452554	0	0	0	100.0	0	0.6741573033707865	0	82.49496981891348	0.0	100.0	0	0	0	0	11.39398998330551	0	0	0	0	0	0	100.0	0	0	0	0	0	0	85.08611212898498	0.6097560975609756	2.169421487603306	10.585585585585585	97.38219895287958	17.1875	61.745571658615134
Chinese	97.5	1.063560395036718	4.92639842983317	83.56448158421404	56.57806191117093	0	87.57650212195666	46.670081967213115	95.85661080074487	2.472998137802607	0	0	0	99.94610617084344	0	0	0	100.0	0	0.12266928361138371	0	96.7991169977925	83.33333333333333	99.9107939339875	0	0	0	0	8.765935559719313	0	0	0	0	0	100.0	99.87807356228409	0	0	0	0	0	0	55.78597674535662	61.53846153846154	3.876823888700373	8.455173977105293	86.37942122186494	15.384615384615385	48.528667113398
Czech	100.0	2.725037799656052	0	87.35885303853651	88.13569989929506	0	92.04054886404029	67.2344860255803	83.68851360407452	74.67173462335867	0	0	0	99.9954557021849	0	0	0	100.0	0	2.1394595268263297	0	27.19298245614035	0	99.98858925107452	0	0	0	0	40.749216709519835	0	0	0	0	0	99.82871379632513	68.58789625360231	0	0	0	0	0	0	55.55506971165859	0	41.45582154893854	69.7792133411074	54.993408960101	41.38755980861244	64.76904483150886
German	99.99622940311451	0.24608061739662881	0	78.77683498486917	65.09561920474646	0	82.9192951658122	69.94462478518236	59.577490250768314	88.18505928198326	0	0	0	99.95348625108304	0	0	0	99.88551803091013	0	0.03374979440394232	0	29.032258064516128	0	99.97446072845861	0	0	100.0	0	32.930622885303606	0	0	0	0	0	74.15730337078652	97.38851646750219	0	0	0	0	0	0	59.742411757401996	0.0	38.31763856863746	55.07515332074551	41.0211473302956	57.142857142857146	56.128412754110016
Japanese	100.0	4.58179581795818	0	8.933028729758734	11.203147944853937	0	7.925650843925015	0.16339869281045752	12.481496433858162	10.991090395363706	0	0	0	0	0	0	0	0	0	0.23650528658875905	0	3.5545023696682465	0.0	0	0	0	0	0	3.984222179230885	0	0	0	0	0	0	0	0	0	0	0	0	0	89.93181454029707	5.882352941176471	0.049495324459528735	0.03997252592584252	76.7745810215638	0	15.569499599691717
Russian	99.99191984486102	0.4382024933721873	0	92.95949736340177	80.61738424045491	0	95.51684088269454	66.16911130284728	75.94326241134752	16.748768472906406	0	0	0	99.98201703477251	0	0	0	100.0	0	5.579340808698607	0	44.06887755102041	3.8461538461538463	99.60242005185826	0	0	100.0	100.0	38.72360782903524	0	0	0	0	0	59.21787709497207	61.5255821197726	0	0	0	0	0	0	53.37701225910475	75.0	29.405448117269255	68.58885771319291	98.35378401036506	32.06349206349206	62.98204304051338
